user_id,date,day_total,running_total
1018,2015-04-20,106,212
1019,2015-03-13,100,100
1019,2015-04-13,19,119
1019,2015-04-18,71,190
1020,2015-03-17,28,28
1020,2015-04-13,142,170
1020,2015-04-14,31,201
1022,2015-03-26,21,21
1022,2015-04-28,40,61
1023,2015-04-06,15,15
1025,2015-03-30,90,90
1026,2015-03-16,48,48
1026,2015-04-17,51,99
1028,2015-03-28,57,57
1030,2015-04-23,57,57
1031,2015-03-25,92,92
1031,2015-04-24,58,150
1032,2015-03-16,79,79
1032,2015-04-27,66,145
1033,2015-03-18,95,95
1033,2015-04-09,42,137
1034,2015-04-22,149,149
1036,2015-04-09,71,71
1036,2015-04-12,115,186
1036,2015-04-13,53,239
1038,2015-03-27,24,24
1038,2015-04-04,31,55
1039,2015-04-01,85,85
1039,2015-04-12,57,142
1040,2015-04-15,25,25
1042,2015-03-02,51,51
1042,2015-04-11,69,120
1046,2015-03-29,113,113
1047,2015-03-06,69,69
1047,2015-03-20,77,146
1047,2015-04-05,38,184
1048,2015-03-07,47,47
1049,2015-04-09,101,101
1049,2015-04-23,59,160
1051,2015-04-18,93,93
1053,2015-03-10,41,41
1055,2015-04-04,73,73
1055,2015-04-05,49,122
1057,2015-03-13,44,44
1058,2015-03-30,69,69
1058,2015-04-11,37,106
1059,2015-04-02,134,134
1059,2015-04-08,41,175
1059,2015-04-25,122,297
1060,2015-03-24,55,55
1061,2015-04-20,85,85
1062,2015-03-04,70,70
1062,2015-04-09,31,101
1062,2015-04-20,76,177
1064,2015-03-06,82,82
1064,2015-03-20,24,106
1065,2015-03-03,72,72
1065,2015-03-07,45,117
1069,2015-03-11,56,56
1069,2015-03-18,81,137
1070,2015-03-08,33,33
1071,2015-04-17,31,31
1072,2015-04-03,29,29
1072,2015-04-09,82,111
1073,2015-03-26,72,72
1074,2015-04-08,34,34
1074,2015-04-28,74,108
1076,2015-03-21,90,90
1076,2015-04-04,101,191
1077,2015-04-25,49,49
1079,2015-03-07,31,31
1079,2015-03-19,37,68
1080,2015-03-07,142,142
1080,2015-03-23,61,203
1080,2015-03-30,27,230
1081,2015-03-31,76,76
1083,2015-04-09,104,104
1084,2015-03-15,27,27
1084,2015-04-11,49,76
1085,2015-04-18,16,16
1085,2015-04-22,89,105
1087,2015-03-08,91,91
1088,2015-04-14,52,52
1089,2015-04-10,26,26
1091,2015-03-06,67,67
1091,2015-04-17,64,131
1092,2015-03-05,45,45
1092,2015-03-19,57,102
1094,2015-03-09,36,36
1096,2015-03-09,49,49
1096,2015-03-13,50,99
1100,2015-03-31,60,60
1101,2015-03-16,33,33
1102,2015-03-19,100,100
1106,2015-04-06,64,64
1106,2015-04-14,47,111
1107,2015-04-04,65,65
1110,2015-03-07,10,10
1110,2015-03-16,66,76
1111,2015-04-30,72,72
1112,2015-04-27,65,65
1113,2015-03-03,36,36
1113,2015-04-06,102,138
1116,2015-04-13,58,58
1116,2015-04-23,80,138
1116,2015-04-26,96,234
1117,2015-03-02,64,64
1118,2015-03-09,48,48
1119,2015-03-19,44,44
1120,2015-04-12,62,62
1121,2015-03-02,138,138
1121,2015-03-27,67,205
1121,2015-04-11,24,229
1122,2015-04-21,114,114
1124,2015-03-04,64,64
1124,2015-04-01,52,116
1124,2015-04-16,47,163
1125,2015-03-31,16,16
1126,2015-04-08,78,78
1127,2015-03-26,70,70
1127,2015-04-21,44,114
1127,2015-04-23,40,154
1128,2015-04-06,73,73
1129,2015-03-01,91,91
1129,2015-03-25,65,156
1129,2015-04-03,65,221
1130,2015-03-05,33,33
1130,2015-03-20,37,70
1130,2015-04-27,43,113
1130,2015-04-30,36,149
1131,2015-04-08,43,43
1131,2015-04-23,85,128
1132,2015-04-12,71,71
1134,2015-03-30,54,54
1136,2015-04-28,47,47
1140,2015-03-03,52,52
1140,2015-03-24,59,111
1142,2015-03-24,130,130
1142,2015-03-27,131,261
1142,2015-04-05,76,337
1146,2015-04-14,76,76
1148,2015-03-22,107,107
1149,2015-04-21,54,54
1150,2015-03-02,10,10
1151,2015-03-01,22,22
1152,2015-04-18,94,94
1155,2015-04-07,72,72
1156,2015-03-13,61,61
1156,2015-03-24,82,143
1158,2015-03-11,23,23
1159,2015-03-24,56,56
1159,2015-04-05,42,98
1161,2015-04-15,76,76
1161,2015-04-28,36,112
1163,2015-04-12,70,70
1163,2015-04-24,21,91
1164,2015-04-23,74,74
1165,2015-04-28,70,70
1166,2015-03-08,84,84
1166,2015-04-17,15,99
1167,2015-03-28,14,14
1168,2015-03-02,35,35
1168,2015-04-04,55,90
1169,2015-03-26,37,37
1169,2015-03-28,46,83
1170,2015-04-02,75,75
1171,2015-03-27,39,39
1173,2015-03-21,51,51
1173,2015-04-04,87,138
1174,2015-03-21,58,58
1174,2015-03-28,56,114
1174,2015-04-05,59,173
1174,2015-04-17,103,276
1175,2015-03-04,65,65
1176,2015-03-22,27,27
1177,2015-04-22,104,104
1179,2015-03-19,37,37
1179,2015-04-21,34,71
1180,2015-03-20,54,54
1180,2015-03-25,15,69
1185,2015-04-11,15,15
1185,2015-04-21,12,27
1185,2015-04-26,36,63
1187,2015-03-05,64,64
1187,2015-04-21,78,142
1188,2015-03-07,30,30
1188,2015-03-14,68,98
1188,2015-03-20,64,162
1188,2015-04-10,52,214
1191,2015-03-10,72,72
1191,2015-03-27,162,234
1191,2015-04-30,56,290
1193,2015-04-03,62,62
1193,2015-04-30,92,154
1195,2015-04-12,63,63
1197,2015-04-05,53,53
1197,2015-04-08,29,82
1197,2015-04-14,98,180
1199,2015-03-07,28,28
1199,2015-03-08,85,113
1199,2015-04-15,94,207
1199,2015-04-30,84,291
1200,2015-03-29,23,23
1202,2015-04-13,64,64
1204,2015-04-01,82,82
1204,2015-04-23,37,119
1205,2015-04-25,52,52
1206,2015-04-10,25,25
1207,2015-03-07,104,104
1207,2015-04-29,27,131
1208,2015-03-30,44,44
1208,2015-04-20,69,113
1209,2015-04-04,80,80
1209,2015-04-25,85,165
1210,2015-03-15,15,15
1211,2015-04-04,51,51
1211,2015-04-16,47,98
1211,2015-04-25,79,177
1212,2015-03-05,67,67
1212,2015-03-19,36,103
1212,2015-04-14,15,118
1214,2015-04-09,66,66
1217,2015-03-30,92,92
1217,2015-04-26,35,127
1220,2015-03-10,87,87
1220,2015-03-16,34,121
1220,2015-04-02,19,140
1221,2015-03-21,52,52
1221,2015-04-10,76,128
1224,2015-03-10,70,70
1224,2015-04-14,77,147
1227,2015-04-09,30,30
1228,2015-03-30,63,63
1228,2015-04-28,55,118
1229,2015-03-01,40,40
1231,2015-04-22,30,30
1232,2015-04-02,55,55
1233,2015-04-26,38,38
1234,2015-04-04,58,58
1236,2015-03-27,40,40
1237,2015-03-17,49,49
1237,2015-03-28,51,100
1240,2015-04-29,63,63
1241,2015-03-30,21,21
1242,2015-04-18,80,80
1243,2015-03-14,49,49
1243,2015-03-23,21,70
1245,2015-03-16,154,154
1245,2015-04-11,75,229
1246,2015-03-12,110,110
1246,2015-03-18,47,157
1246,2015-03-21,25,182
1246,2015-04-23,62,244
1247,2015-03-02,65,65
1247,2015-04-29,40,105
1248,2015-03-09,73,73
1249,2015-03-30,74,74
1249,2015-04-25,36,110
1250,2015-03-06,12,12
1252,2015-04-30,63,63
1254,2015-03-24,105,105
1255,2015-03-15,39,39
1256,2015-04-09,33,33
1258,2015-04-06,105,105
1259,2015-04-11,73,73
1259,2015-04-24,51,124
1261,2015-03-21,21,21
1261,2015-04-04,33,54
1262,2015-03-16,22,22
1262,2015-04-04,108,130
1262,2015-04-05,97,227
1262,2015-04-14,51,278
1262,2015-04-29,67,345
1263,2015-03-17,65,65
1263,2015-04-09,78,143
1263,2015-04-27,19,162
1265,2015-03-23,30,30
1266,2015-03-11,27,27
1266,2015-03-30,71,98
1267,2015-03-05,60,60
1271,2015-04-13,77,77
1272,2015-03-25,28,28
1272,2015-04-19,64,92
1273,2015-04-29,49,49
1274,2015-03-14,45,45
1274,2015-04-15,42,87
1274,2015-04-28,24,111
1275,2015-03-07,85,85
1279,2015-03-15,42,42
1280,2015-04-23,67,67
1281,2015-04-11,90,90
1282,2015-03-21,14,14
1282,2015-03-23,77,91
1283,2015-03-11,37,37
1283,2015-03-16,36,73
1285,2015-03-23,70,70
1285,2015-04-28,104,174
1287,2015-03-22,69,69
1287,2015-03-24,74,143
1288,2015-03-17,60,60
1289,2015-03-08,80,80
1289,2015-03-18,36,116
1291,2015-04-20,52,52
1295,2015-03-31,29,29
1297,2015-03-25,21,21
1298,2015-03-17,51,51
1299,2015-04-23,113,113
1300,2015-04-14,46,46
1301,2015-03-08,79,79
1301,2015-04-24,73,152
1302,2015-03-18,68,68
1302,2015-03-22,74,142
1302,2015-04-13,19,161
1303,2015-03-10,74,74
1303,2015-03-13,68,142
1303,2015-04-07,100,242
1303,2015-04-23,148,390
1303,2015-04-25,83,473
1306,2015-03-09,44,44
1307,2015-03-28,38,38
1309,2015-04-01,37,37
1311,2015-04-23,69,69
1312,2015-04-29,41,41
1313,2015-04-17,80,80
1315,2015-03-28,101,101
1315,2015-04-07,99,200
1316,2015-03-24,75,75
1317,2015-03-01,55,55
1317,2015-04-27,20,75
1318,2015-03-08,21,21
1318,2015-03-30,99,120
1318,2015-04-02,85,205
1318,2015-04-25,83,288
1319,2015-03-02,59,59
1320,2015-03-03,42,42
1320,2015-03-30,44,86
1322,2015-03-05,68,68
1322,2015-03-23,33,101
1322,2015-04-15,68,169
1324,2015-03-10,86,86
1324,2015-03-24,59,145
1325,2015-03-19,11,11
1325,2015-04-06,79,90
1325,2015-04-22,69,159
1326,2015-04-01,73,73
1331,2015-04-01,98,98
1331,2015-04-06,41,139
1332,2015-03-13,57,57
1332,2015-04-05,34,91
1334,2015-03-02,29,29
1334,2015-03-16,124,153
1334,2015-04-01,25,178
1334,2015-04-05,71,249
1334,2015-04-13,27,276
1335,2015-03-21,98,98
1336,2015-03-03,94,94
1336,2015-03-17,86,180
1337,2015-03-31,13,13
1338,2015-03-22,13,13
1339,2015-03-07,52,52
1339,2015-04-05,38,90
1340,2015-03-08,52,52
1340,2015-03-18,63,115
1340,2015-04-10,56,171
1341,2015-04-24,39,39
1342,2015-04-11,61,61
1343,2015-04-03,148,148
1344,2015-03-20,88,88
1345,2015-04-25,91,91
1346,2015-04-26,110,110
1348,2015-04-05,64,64
1349,2015-03-18,24,24
1349,2015-03-20,84,108
1350,2015-03-02,133,133
1350,2015-03-05,52,185
1350,2015-04-18,89,274
1351,2015-03-06,22,22
1351,2015-03-08,31,53
1351,2015-03-27,73,126
1351,2015-04-26,99,225
1352,2015-04-29,77,77
1354,2015-03-30,32,32
1354,2015-04-30,40,72
1356,2015-04-09,44,44
1357,2015-03-31,59,59
1358,2015-03-04,79,79
1358,2015-03-22,26,105
1358,2015-04-21,54,159
1360,2015-04-04,25,25
1360,2015-04-11,97,122
1361,2015-03-22,18,18
1361,2015-04-01,66,84
1362,2015-03-08,57,57
1362,2015-04-05,49,106
1362,2015-04-27,111,217
1364,2015-04-12,14,14
1365,2015-04-12,51,51
1366,2015-04-09,35,35
1369,2015-03-21,91,91
1371,2015-03-12,54,54
1371,2015-04-24,52,106
1372,2015-03-28,49,49
1372,2015-04-25,61,110
1372,2015-04-29,35,145
1373,2015-04-11,43,43
1375,2015-03-01,53,53
1376,2015-03-19,55,55
1377,2015-03-03,90,90
1378,2015-03-05,22,22
1378,2015-03-21,34,56
1378,2015-04-25,28,84
1378,2015-04-26,20,104
1380,2015-04-06,86,86
1380,2015-04-13,69,155
1381,2015-03-08,69,69
1381,2015-03-11,94,163
1381,2015-03-28,62,225
1384,2015-03-31,58,58
1385,2015-04-10,53,53
1387,2015-04-05,60,60
1389,2015-03-02,22,22
1389,2015-04-03,79,101
1389,2015-04-17,28,129
1389,2015-04-22,59,188
1390,2015-04-27,84,84
1391,2015-04-20,78,78
1391,2015-04-23,53,131
1393,2015-03-01,17,17
1394,2015-03-03,104,104
1394,2015-04-09,62,166
1394,2015-04-24,73,239
1395,2015-03-21,26,26
1395,2015-04-07,41,67
1395,2015-04-15,59,126
1396,2015-04-19,64,64
1396,2015-04-22,18,82
1396,2015-04-29,64,146
1397,2015-03-08,54,54
1397,2015-03-18,64,118
1397,2015-04-04,55,173
1398,2015-04-15,39,39
1399,2015-03-28,52,52
1399,2015-04-27,49,101
1400,2015-04-11,100,100
1401,2015-03-23,80,80
1402,2015-03-10,33,33
1402,2015-03-24,37,70
1402,2015-03-30,65,135
1402,2015-04-09,66,201
1403,2015-04-10,30,30
1404,2015-04-02,27,27
1405,2015-04-10,43,43
1407,2015-03-08,41,41
1408,2015-03-13,46,46
1408,2015-04-06,90,136
1409,2015-03-05,23,23
1409,2015-04-02,95,118
1410,2015-03-08,35,35
1410,2015-03-26,43,78
1411,2015-04-02,88,88
1411,2015-04-21,70,158
1412,2015-04-06,22,22
1413,2015-03-19,50,50
1413,2015-04-18,60,110
1414,2015-03-16,58,58
1414,2015-04-09,95,153
1414,2015-04-19,67,220
1414,2015-04-20,105,325
1415,2015-04-04,87,87
1416,2015-04-12,24,24
1416,2015-04-25,38,62
1417,2015-03-10,25,25
1417,2015-04-23,24,49
1418,2015-03-09,76,76
1419,2015-04-03,80,80
1421,2015-04-17,15,15
1426,2015-03-26,32,32
1426,2015-04-16,42,74
1429,2015-04-16,71,71
1430,2015-04-03,70,70
1430,2015-04-18,72,142
1432,2015-03-13,20,20
1432,2015-04-13,73,93
1433,2015-03-25,38,38
1433,2015-04-04,48,86
1434,2015-04-25,55,55
1435,2015-03-30,33,33
1437,2015-03-30,65,65
1437,2015-04-11,93,158
1438,2015-04-03,91,91
1438,2015-04-04,50,141
1439,2015-04-04,36,36
1439,2015-04-12,49,85
1441,2015-04-04,61,61
1442,2015-04-10,82,82
1443,2015-03-21,12,12
1444,2015-04-29,15,15
1446,2015-03-03,72,72
1446,2015-03-10,63,135
1446,2015-03-24,59,194
1446,2015-04-06,31,225
1446,2015-04-24,40,265
1447,2015-03-15,42,42
1448,2015-04-05,66,66
1449,2015-04-26,109,109
1450,2015-03-12,145,145
1450,2015-04-08,14,159
1451,2015-04-29,67,67
1452,2015-04-28,69,69
1453,2015-04-05,27,27
1454,2015-03-10,30,30
1456,2015-04-11,64,64
1457,2015-03-03,57,57
1457,2015-03-11,88,145
1461,2015-03-01,23,23
1461,2015-03-05,62,85
1466,2015-04-12,48,48
1467,2015-03-29,60,60
1467,2015-04-28,66,126
1469,2015-04-10,91,91
1470,2015-03-23,26,26
1470,2015-04-04,99,125
1471,2015-04-17,71,71
1472,2015-03-02,39,39
1472,2015-04-04,27,66
1472,2015-04-23,72,138
1473,2015-04-22,73,73
1474,2015-03-10,72,72
1474,2015-03-24,34,106
1475,2015-03-02,13,13
1475,2015-04-06,125,138
1476,2015-04-03,35,35
1476,2015-04-25,34,69
1476,2015-04-28,96,165
1479,2015-04-11,74,74
1481,2015-03-21,70,70
1483,2015-03-11,84,84
1483,2015-03-16,36,120
1483,2015-03-24,28,148
1483,2015-04-15,33,181
1483,2015-04-19,54,235
1483,2015-04-30,84,319
1484,2015-03-20,70,70
1484,2015-04-17,48,118
1484,2015-04-20,31,149
1485,2015-03-12,58,58
1485,2015-03-16,97,155
1486,2015-04-21,103,103
1486,2015-04-23,39,142
1487,2015-04-21,55,55
1489,2015-04-28,35,35
1490,2015-03-09,51,51
1490,2015-04-11,57,108
1492,2015-04-20,117,117
1494,2015-04-26,58,58
1495,2015-03-24,102,102
1496,2015-04-28,87,87
1499,2015-04-01,46,46
1499,2015-04-02,40,86
1500,2015-04-25,89,89
1501,2015-03-30,79,79
1502,2015-04-22,10,10
1503,2015-03-03,25,25
1504,2015-04-25,17,17
1505,2015-03-23,74,74
1505,2015-04-10,75,149
1506,2015-04-29,97,97
1507,2015-03-17,65,65
1507,2015-04-13,82,147
1508,2015-03-23,11,11
1508,2015-04-14,96,107
1509,2015-04-03,109,109
1509,2015-04-23,112,221
1510,2015-04-23,53,53
1511,2015-03-30,52,52
1513,2015-04-12,121,121
1514,2015-03-04,65,65
1517,2015-03-24,64,64
1518,2015-03-13,50,50
1518,2015-04-08,104,154
1520,2015-03-29,22,22
1521,2015-03-02,40,40
1521,2015-04-08,85,125
1522,2015-03-17,12,12
1522,2015-04-04,74,86
1523,2015-04-18,90,90
1525,2015-03-13,40,40
1525,2015-04-17,38,78
1526,2015-03-07,66,66
1527,2015-03-31,41,41
1527,2015-04-02,72,113
1527,2015-04-23,106,219
1528,2015-04-08,70,70
1529,2015-04-16,48,48
1531,2015-03-10,10,10
1531,2015-03-22,66,76
1533,2015-03-20,30,30
1534,2015-03-16,79,79
1534,2015-04-11,32,111
1535,2015-04-17,71,71
1537,2015-03-10,115,115
1537,2015-03-20,109,224
1537,2015-03-21,63,287
1537,2015-04-27,28,315
1538,2015-04-04,75,75
1538,2015-04-26,61,136
1539,2015-03-10,64,64
1539,2015-03-11,32,96
1539,2015-03-26,62,158
1539,2015-03-31,78,236
1539,2015-04-25,37,273
1543,2015-03-06,33,33
1543,2015-04-03,74,107
1544,2015-03-11,41,41
1545,2015-03-29,74,74
1545,2015-04-10,50,124
1545,2015-04-17,50,174
1546,2015-04-30,68,68
1548,2015-03-23,44,44
1548,2015-04-10,61,105
1550,2015-03-26,67,67
1551,2015-04-02,85,85
1551,2015-04-17,65,150
1551,2015-04-26,35,185
1552,2015-03-09,33,33
1552,2015-04-02,87,120
1553,2015-04-29,88,88
1554,2015-04-06,64,64
1554,2015-04-13,22,86
1554,2015-04-25,77,163
1555,2015-03-18,90,90
1555,2015-03-31,28,118
1555,2015-04-04,78,196
1556,2015-03-01,83,83
1557,2015-03-18,38,38
1558,2015-03-03,39,39
1558,2015-04-09,40,79
1558,2015-04-25,66,145
1559,2015-03-01,57,57
1560,2015-03-05,76,76
1560,2015-04-17,34,110
1562,2015-04-22,40,40
1563,2015-03-18,47,47
1564,2015-04-16,71,71
1566,2015-04-26,36,36
1567,2015-03-30,51,51
1567,2015-04-06,71,122
1568,2015-03-08,75,75
1572,2015-04-24,95,95
1573,2015-03-12,29,29
1573,2015-04-21,96,125
1573,2015-04-30,48,173
1574,2015-04-26,79,79
1574,2015-04-29,55,134
1575,2015-04-07,89,89
1577,2015-03-08,70,70
1577,2015-03-31,39,109
1580,2015-03-10,36,36
1581,2015-04-23,23,23
1582,2015-03-18,70,70
1584,2015-04-25,52,52
1585,2015-03-30,58,58
1586,2015-03-31,68,68
1587,2015-03-24,22,22
1587,2015-03-25,69,91
1587,2015-04-10,39,130
1588,2015-04-26,57,57
1589,2015-04-08,131,131
1589,2015-04-13,121,252
1590,2015-03-09,51,51
1591,2015-03-07,72,72
1591,2015-03-09,60,132
1593,2015-03-26,99,99
1593,2015-04-06,81,180
1594,2015-04-09,36,36
1598,2015-04-25,100,100
1599,2015-03-06,28,28
1599,2015-03-17,24,52
1599,2015-04-01,37,89
1599,2015-04-07,52,141
1599,2015-04-30,76,217
1601,2015-03-02,87,87
1601,2015-04-05,61,148
1602,2015-03-26,78,78
1603,2015-04-27,82,82
1606,2015-03-16,40,40
1606,2015-04-09,17,57
1607,2015-03-01,64,64
1607,2015-03-05,51,115
1607,2015-03-06,38,153
1607,2015-03-29,44,197
1609,2015-04-07,103,103
1610,2015-03-15,56,56
1611,2015-04-20,48,48
1611,2015-04-23,22,70
1612,2015-03-04,58,58
1613,2015-03-30,31,31
1613,2015-04-24,106,137
1614,2015-03-06,66,66
1614,2015-03-08,76,142
1614,2015-04-07,26,168
1614,2015-04-10,91,259
1615,2015-03-04,45,45
1617,2015-03-21,80,80
1618,2015-03-15,33,33
1622,2015-03-14,57,57
1623,2015-04-15,108,108
1625,2015-04-05,91,91
1625,2015-04-15,89,180
1625,2015-04-20,134,314
1626,2015-03-21,32,32
1627,2015-03-19,48,48
1628,2015-04-20,61,61
1628,2015-04-26,79,140
1629,2015-03-05,102,102
1629,2015-04-07,114,216
1633,2015-03-19,81,81
1633,2015-04-03,25,106
1634,2015-04-24,25,25
1635,2015-03-02,11,11
1638,2015-04-29,34,34
1639,2015-04-30,80,80
1643,2015-04-30,23,23
1645,2015-04-05,19,19
1647,2015-03-14,31,31
1648,2015-04-02,74,74
1649,2015-03-12,28,28
1649,2015-03-14,73,101
1649,2015-03-21,61,162
1649,2015-04-01,111,273
1649,2015-04-07,80,353
1650,2015-03-06,22,22
1650,2015-03-26,18,40
1650,2015-04-04,25,65
1653,2015-03-22,45,45
1654,2015-04-23,139,139
1655,2015-04-27,122,122
1658,2015-04-02,71,71
1659,2015-04-02,69,69
1665,2015-03-11,14,14
1666,2015-04-25,122,122
1667,2015-04-03,33,33
1667,2015-04-15,26,59
1667,2015-04-22,87,146
1667,2015-04-23,56,202
1668,2015-03-27,63,63
1668,2015-04-17,26,89
1670,2015-04-02,36,36
1671,2015-04-14,111,111
1671,2015-04-26,54,165
1672,2015-03-08,27,27
1674,2015-04-05,36,36
1676,2015-04-13,55,55
1676,2015-04-22,83,138
1677,2015-03-22,43,43
1678,2015-03-08,78,78
1678,2015-03-30,22,100
1681,2015-03-10,27,27
1681,2015-03-15,64,91
1682,2015-04-16,84,84
1683,2015-04-16,72,72
1683,2015-04-19,76,148
1684,2015-03-11,102,102
1684,2015-03-16,73,175
1685,2015-04-10,81,81
1687,2015-04-07,66,66
1688,2015-04-03,56,56
1689,2015-04-05,13,13
1689,2015-04-16,77,90
1691,2015-04-20,49,49
1693,2015-03-23,34,34
1693,2015-04-13,86,120
1693,2015-04-15,67,187
1693,2015-04-28,47,234
1694,2015-03-09,49,49
1694,2015-03-11,76,125
1695,2015-03-29,21,21
1696,2015-04-05,70,70
1698,2015-04-13,11,11
1698,2015-04-25,58,69
1699,2015-04-30,85,85
1700,2015-03-06,28,28
1700,2015-04-08,88,116
1700,2015-04-23,90,206
1703,2015-04-03,69,69
1703,2015-04-04,87,156
1704,2015-04-22,89,89
1707,2015-04-14,59,59
1708,2015-04-02,60,60
1708,2015-04-30,82,142
1709,2015-04-17,69,69
1711,2015-03-29,40,40
1715,2015-03-30,26,26
1715,2015-04-06,72,98
1716,2015-03-26,64,64
1717,2015-04-01,37,37
1718,2015-04-19,54,54
1718,2015-04-29,68,122
1719,2015-03-23,55,55
1719,2015-04-03,82,137
1720,2015-03-07,44,44
1721,2015-03-02,40,40
1724,2015-03-05,44,44
1724,2015-03-30,28,72
1727,2015-04-11,82,82
1730,2015-03-29,64,64
1730,2015-04-05,79,143
1730,2015-04-22,53,196
1731,2015-03-20,18,18
1731,2015-04-06,35,53
1732,2015-04-14,43,43
1733,2015-03-27,35,35
1733,2015-04-05,80,115
1733,2015-04-20,58,173
1734,2015-03-19,18,18
1735,2015-03-10,89,89
1737,2015-04-18,51,51
1739,2015-03-15,53,53
1739,2015-04-29,87,140
1741,2015-03-12,32,32
1741,2015-04-15,89,121
1743,2015-04-07,17,17
1744,2015-03-25,88,88
1747,2015-03-21,45,45
1747,2015-04-15,51,96
1748,2015-03-15,77,77
1748,2015-04-08,32,109
1748,2015-04-09,76,185
1750,2015-04-24,68,68
1751,2015-04-22,66,66
1753,2015-03-26,71,71
1753,2015-04-13,71,142
1753,2015-04-25,90,232
1755,2015-03-24,26,26
1756,2015-04-29,55,55
1756,2015-04-30,69,124
1757,2015-03-16,51,51
1757,2015-04-11,101,152
1758,2015-04-10,109,109
1760,2015-03-09,53,53
1761,2015-03-13,73,73
1762,2015-03-23,72,72
1762,2015-03-29,57,129
1762,2015-04-02,82,211
1763,2015-03-05,33,33
1765,2015-03-10,36,36
1765,2015-04-03,76,112
1765,2015-04-19,51,163
1766,2015-03-26,88,88
1766,2015-04-18,81,169
1767,2015-04-25,45,45
1768,2015-04-17,26,26
1770,2015-03-30,56,56
1771,2015-04-11,121,121
1773,2015-03-26,80,80
1774,2015-04-15,61,61
1775,2015-04-22,87,87
1776,2015-03-25,61,61
1776,2015-04-09,43,104
1778,2015-04-11,79,79
1778,2015-04-20,75,154
1779,2015-04-04,17,17
1780,2015-03-04,22,22
1780,2015-03-15,42,64
1783,2015-03-17,29,29
1784,2015-03-01,59,59
1784,2015-04-04,92,151
1784,2015-04-21,70,221
1785,2015-04-16,47,47
1787,2015-03-25,52,52
1788,2015-03-06,52,52
1789,2015-03-14,18,18
1789,2015-03-19,42,60
1791,2015-04-18,44,44
1792,2015-04-16,89,89
1793,2015-03-25,57,57
1793,2015-04-01,94,151
1793,2015-04-20,52,203
1795,2015-03-08,30,30
1795,2015-03-30,90,120
1796,2015-03-11,51,51
1798,2015-03-27,59,59
1798,2015-04-18,148,207
1799,2015-03-20,61,61
1800,2015-04-24,70,70
1802,2015-03-07,32,32
1803,2015-04-04,44,44
1804,2015-04-23,51,51
1806,2015-03-04,72,72
1808,2015-04-09,90,90
1812,2015-03-09,67,67
1813,2015-04-24,76,76
1814,2015-03-04,43,43
1815,2015-03-08,116,116
1816,2015-04-17,83,83
1816,2015-04-19,41,124
1817,2015-03-01,57,57
1818,2015-03-24,63,63
1822,2015-04-28,80,80
1824,2015-03-14,79,79
1824,2015-03-21,24,103
1826,2015-03-29,48,48
1827,2015-03-26,81,81
1828,2015-04-02,67,67
1829,2015-03-03,128,128
1829,2015-03-28,82,210
1830,2015-04-04,20,20
1830,2015-04-22,39,59
1831,2015-03-10,93,93
1831,2015-04-12,49,142
1832,2015-04-20,24,24
1833,2015-04-29,62,62
1835,2015-04-07,54,54
1836,2015-04-20,45,45
1837,2015-03-08,39,39
1837,2015-03-09,123,162
1838,2015-03-03,19,19
1839,2015-04-18,69,69
1840,2015-04-19,67,67
1842,2015-03-30,79,79
1842,2015-04-27,90,169
1843,2015-04-30,68,68
1844,2015-03-14,80,80
1844,2015-04-02,71,151
1845,2015-03-22,78,78
1845,2015-04-07,31,109
1846,2015-03-22,58,58
1847,2015-03-09,77,77
1847,2015-03-28,38,115
1848,2015-03-12,14,14
1848,2015-04-03,48,62
1848,2015-04-07,40,102
1853,2015-03-24,38,38
1854,2015-04-12,37,37
1856,2015-03-07,21,21
1856,2015-04-15,40,61
1856,2015-04-30,46,107
1858,2015-04-02,75,75
1859,2015-03-25,89,89
1860,2015-04-06,62,62
1860,2015-04-12,60,122
1863,2015-03-28,63,63
1863,2015-03-30,17,80
1863,2015-04-05,77,157
1863,2015-04-26,43,200
1864,2015-03-27,61,61
1864,2015-04-05,71,132
1865,2015-04-02,86,86
1866,2015-03-05,56,56
1866,2015-03-12,63,119
1868,2015-03-01,60,60
1869,2015-04-04,65,65
1870,2015-04-23,28,28
1871,2015-03-22,75,75
1871,2015-04-06,33,108
1873,2015-03-17,50,50
1873,2015-03-31,20,70
1873,2015-04-11,14,84
1875,2015-03-24,108,108
1875,2015-04-01,63,171
1875,2015-04-07,78,249
1875,2015-04-14,66,315
1876,2015-04-30,54,54
1877,2015-03-23,62,62
1879,2015-03-03,139,139
1879,2015-04-04,68,207
1880,2015-04-28,16,16
1881,2015-04-23,55,55
1881,2015-04-27,56,111
1882,2015-03-30,24,24
1882,2015-04-03,90,114
1882,2015-04-24,82,196
1882,2015-04-30,48,244
1883,2015-04-01,32,32
1885,2015-03-23,68,68
1885,2015-04-16,79,147
1886,2015-03-16,105,105
1886,2015-03-28,88,193
1888,2015-04-30,43,43
1890,2015-04-30,43,43
1892,2015-04-26,63,63
1893,2015-03-01,64,64
1894,2015-03-03,47,47
